#  0 UT keV, cm^-2 s^-1 sr^-1 keV^-1
#  1 J- 37.30 keV, cm^-2 s^-1 sr^-1 keV^-1
#  2 J- 56.70 keV, cm^-2 s^-1 sr^-1 keV^-1
#  3 J- 80.40 keV, cm^-2 s^-1 sr^-1 keV^-1
#  4 J-110.90 keV, cm^-2 s^-1 sr^-1 keV^-1
#  5 J-145.90 keV, cm^-2 s^-1 sr^-1 keV^-1
#  6 J-184.90 keV, cm^-2 s^-1 sr^-1 keV^-1
#  7 J-211.30 keV, cm^-2 s^-1 sr^-1 keV^-1
#  8 J-221.10 keV, cm^-2 s^-1 sr^-1 keV^-1
#  9 J-237.15 keV, cm^-2 s^-1 sr^-1 keV^-1
# 10 J-317.36 keV, cm^-2 s^-1 sr^-1 keV^-1
# 11 J-349.10 keV, cm^-2 s^-1 sr^-1 keV^-1
# 12 J-455.94 keV, cm^-2 s^-1 sr^-1 keV^-1
# 13 J-582.73 keV, cm^-2 s^-1 sr^-1 keV^-1
# 14 Jr- 37.30 keV, cm^-2 s^-1 sr^-1 keV^-1
# 15 Jr- 56.70 keV, cm^-2 s^-1 sr^-1 keV^-1
# 16 Jr- 80.40 keV, cm^-2 s^-1 sr^-1 keV^-1
# 17 Jr-110.90 keV, cm^-2 s^-1 sr^-1 keV^-1
# 18 Jr-145.90 keV, cm^-2 s^-1 sr^-1 keV^-1
# 19 Jr-184.90 keV, cm^-2 s^-1 sr^-1 keV^-1
# 20 Jr-211.30 keV, cm^-2 s^-1 sr^-1 keV^-1
# 21 Jr-221.10 keV, cm^-2 s^-1 sr^-1 keV^-1
# 22 Jr-237.15 keV, cm^-2 s^-1 sr^-1 keV^-1
# 23 Jr-317.36 keV, cm^-2 s^-1 sr^-1 keV^-1
# 24 Jr-349.10 keV, cm^-2 s^-1 sr^-1 keV^-1
# 25 Jr-455.94 keV, cm^-2 s^-1 sr^-1 keV^-1
# 26 Jr-582.73 keV, cm^-2 s^-1 sr^-1 keV^-1
2012-10-31/15:33:12 534377.000  27285.473    644.784    399.313    303.959    328.256    272.450    277.970    272.272    118.907    150.520     85.204     55.591     -0.012     -0.026      0.001      0.026      0.131      0.067     -0.078      0.101     -0.036      0.016      0.048      0.029     -0.033
2012-10-31/15:33:24 536438.000  24901.162    648.428    404.491    265.509    317.525    261.974    272.673    265.039    116.955    135.419     80.989     54.050     -0.003     -0.097      0.010      0.035     -0.018      0.023     -0.113      0.079     -0.059     -0.005     -0.060     -0.018     -0.060
2012-10-31/15:33:36 533442.250  25370.533    638.316    381.042    267.894    333.740    283.653    236.519    269.973    127.133    145.062     82.621     55.172     -0.004     -0.065     -0.001     -0.029     -0.016      0.071     -0.039     -0.062     -0.038      0.081      0.003      0.003     -0.039
2012-10-31/15:33:48 526935.750  24734.121    612.034    393.204    260.047    347.889    323.945    250.138    273.702    145.791    153.935     84.969     57.810     -0.011     -0.076     -0.036     -0.001     -0.047      0.110      0.103     -0.007     -0.022      0.235      0.063      0.032      0.007
2012-10-31/15:34:00 530769.563  23067.281    569.615    398.695    273.990    274.147    287.315    246.586    275.082    111.965    148.510     79.666     54.331      0.000     -0.131     -0.100      0.004     -0.008     -0.135     -0.024     -0.024     -0.016     -0.059      0.024     -0.032     -0.048
2012-10-31/15:34:12 535880.500  21698.869    593.960    423.694    261.882    293.365    282.037    266.150    275.061    123.611    128.893     95.610     53.278      0.014     -0.181     -0.067      0.056     -0.067     -0.086     -0.047      0.049     -0.020      0.033     -0.120      0.159     -0.065
2012-10-31/15:34:24 541022.000  21060.416    635.838    380.928    271.570    356.206    326.780    241.198    313.184    121.960    142.040     87.997     56.939      0.027     -0.206     -0.013     -0.063     -0.048      0.089      0.094     -0.061      0.108      0.012     -0.043      0.061      0.001
2012-10-31/15:34:36 538732.063  20706.883    676.542    400.216    295.604    336.390    288.035    258.103    291.769    137.250    155.344     76.972     62.627      0.025     -0.223      0.030     -0.029      0.016      0.003     -0.046     -0.005      0.022      0.125      0.038     -0.077      0.097
2012-10-31/15:34:48 532460.313  21680.844    653.558    456.562    291.224    328.600    272.286    246.559    285.715    121.445    147.907     75.970     51.716      0.015     -0.194     -0.033      0.084     -0.022     -0.041     -0.112     -0.065     -0.016     -0.016     -0.022     -0.093     -0.095
2012-10-31/15:35:00 529778.750  25127.404    690.787    374.563    258.638    361.933    314.644    246.416    263.475    122.895    151.031     81.737     47.663      0.010     -0.082     -0.015     -0.137     -0.154      0.033      0.010     -0.086     -0.107     -0.019     -0.013     -0.035     -0.166
2012-10-31/15:35:12 528218.813  25019.996    626.939    417.140    287.411    345.695    338.531    277.030    253.294    120.844    163.174     81.149     52.650      0.006     -0.107     -0.143     -0.070     -0.086     -0.040      0.070      0.003     -0.154     -0.044      0.059     -0.045     -0.082
2012-10-31/15:35:24 533542.250  21679.893    607.073    400.883    294.820    382.160    282.578    252.047    272.483    124.165    144.125     80.906     52.813      0.015     -0.247     -0.210     -0.134     -0.094      0.034     -0.117     -0.099     -0.101     -0.030     -0.075     -0.049     -0.080
2012-10-31/15:35:36 530681.875  22664.961    533.930    440.013    293.588    289.139    272.976    255.577    257.130    125.806    156.241     83.106     51.233      0.009     -0.232     -0.337     -0.078     -0.121     -0.232     -0.157     -0.097     -0.156     -0.022     -0.005     -0.024     -0.108
2012-10-31/15:35:48 523850.219  23472.082    611.838    434.544    340.543    323.114    313.088    244.374    269.990    108.260    148.342     83.827     51.611     -0.004     -0.220     -0.268     -0.109      0.006     -0.152     -0.038     -0.139     -0.115     -0.164     -0.059     -0.020     -0.100
2012-10-31/15:36:00 513053.969  21742.758    664.564    358.179    229.725    312.980    310.750    269.657    277.312     98.967    134.423     70.761     44.748     -0.024     -0.290     -0.228     -0.277     -0.328     -0.186     -0.046     -0.051     -0.090     -0.236     -0.148     -0.174     -0.217
2012-10-31/15:36:12 514286.219  19570.359    590.223    435.650    357.464    351.881    345.067    259.588    299.860    117.307    165.463     91.995     61.228     -0.020     -0.370     -0.330     -0.127      0.039     -0.087      0.060     -0.091     -0.014     -0.097      0.050      0.075      0.073
2012-10-31/15:36:24 514792.438  20088.553    558.865    442.000    246.620    329.856    306.208    260.253    264.306    111.096    165.912     78.735     56.225     -0.017     -0.362     -0.378     -0.119     -0.286     -0.147     -0.059     -0.093     -0.129     -0.152      0.048     -0.078     -0.013
2012-10-31/15:36:36 506305.344  19971.816    562.104    411.460    269.035    333.296    308.855    274.486    275.068    120.779    152.263     83.904     56.022     -0.030     -0.371     -0.381     -0.181     -0.222     -0.145     -0.053     -0.049     -0.098     -0.087     -0.045     -0.020     -0.017
2012-10-31/15:36:48 500576.031  20104.078    516.323    446.732    308.118    351.336    274.606    277.443    301.378    118.944    161.261     75.415     62.698     -0.038     -0.371     -0.434     -0.111     -0.116     -0.110     -0.166     -0.046     -0.016     -0.110      0.004     -0.119      0.104
2012-10-31/15:37:00 483436.750  18322.764    587.285    429.964    303.227    375.600    275.447    213.898    286.115    115.871    136.899     67.653     57.431     -0.067     -0.428     -0.358     -0.152     -0.144     -0.069     -0.174     -0.272     -0.074     -0.143     -0.156     -0.215      0.005
2012-10-31/15:37:12 477158.906  16961.838    610.391    454.112    301.953    357.837    302.929    249.976    255.874    136.656    151.092     78.945     53.306     -0.076     -0.471     -0.339     -0.123     -0.165     -0.133     -0.106     -0.165     -0.182     -0.004     -0.080     -0.092     -0.071
2012-10-31/15:37:24 487968.375  17443.850    575.515    452.519    287.722    312.608    295.796    291.613    266.029    125.094    156.994     85.535     62.216     -0.053     -0.457     -0.390     -0.151     -0.226     -0.262     -0.145     -0.048     -0.164     -0.099     -0.058     -0.025      0.080
2012-10-31/15:37:36 489029.781  17900.221    627.526    414.974    278.912    385.498    297.285    262.926    283.967    121.643    152.790     93.291     55.109     -0.050     -0.444     -0.360     -0.257     -0.277     -0.119     -0.161     -0.165     -0.125     -0.136     -0.096      0.055     -0.046
2012-10-31/15:37:48 481103.969  16788.471    656.946    438.230    323.424    367.486    279.570    259.085    264.908    115.782    158.214     76.543     60.672     -0.065     -0.484     -0.379     -0.255     -0.199     -0.185     -0.228     -0.192     -0.200     -0.189     -0.073     -0.141      0.050
2012-10-31/15:38:00 471716.906  15242.299    609.175    467.709    299.867    381.871    279.218    244.308    271.773    123.670    147.761     77.422     48.497     -0.085     -0.543     -0.486     -0.243     -0.286     -0.176     -0.241     -0.252     -0.190     -0.144     -0.144     -0.137     -0.162
2012-10-31/15:38:12 465805.000  15284.399    603.403    387.308    314.214    354.083    290.866    264.176    244.424    120.515    130.814     83.368     51.608     -0.099     -0.565     -0.554     -0.398     -0.270     -0.250     -0.217     -0.198     -0.278     -0.173     -0.251     -0.074     -0.109
2012-10-31/15:38:24 461690.313  16109.942    600.626    415.760    321.881    390.275    271.210    233.731    261.027    133.805    151.870     73.759     52.917     -0.110     -0.577     -0.603     -0.370     -0.263     -0.184     -0.275     -0.294     -0.232     -0.086     -0.137     -0.180     -0.088
2012-10-31/15:38:36 458306.781  16025.632    573.293    409.370    334.532    352.552    257.292    222.115    258.441    123.198    150.364     78.208     53.413     -0.121     -0.613     -0.648     -0.388     -0.240     -0.270     -0.315     -0.332     -0.243     -0.162     -0.150     -0.131     -0.079
2012-10-31/15:38:48 464732.688  18727.846    600.031    444.949    326.859    373.631    241.788    255.793    266.848    132.666    128.756     88.058     58.697     -0.115     -0.578     -0.643     -0.338     -0.262     -0.231     -0.358     -0.233     -0.219     -0.100     -0.274     -0.024      0.011
2012-10-31/15:39:00 477187.219  25939.699    742.815    504.766    395.268    398.127    326.931    275.404    290.937    137.540    164.615     84.367     48.935     -0.096     -0.446     -0.561     -0.250     -0.115     -0.183     -0.132     -0.176     -0.149     -0.067     -0.072     -0.067     -0.158
2012-10-31/15:39:12 484467.469  33698.410    962.558    541.542    456.145    445.884    370.609    309.775    330.435    145.787    192.225     92.161     59.054     -0.086     -0.302     -0.432     -0.194      0.016     -0.094     -0.019     -0.076     -0.034     -0.014      0.078      0.017      0.012
2012-10-31/15:39:24 486044.563  40000.391   1184.679    617.814    469.233    540.883    431.211    407.469    411.582    157.729    217.591    111.168     58.794     -0.085     -0.183     -0.300     -0.080      0.034      0.091      0.137      0.211      0.201      0.061      0.212      0.221      0.002
2012-10-31/15:39:36 516213.813  46812.574   1405.191    663.828    544.456    667.946    476.943    380.359    436.042    184.376    209.399     99.211     70.473     -0.029     -0.048     -0.169     -0.019      0.187      0.334      0.250      0.123      0.268      0.233      0.156      0.081      0.197
2012-10-31/15:39:48 560414.500  55330.844   1626.021    806.225    567.044    649.151    529.421    504.000    505.738    186.358    207.750     95.804     62.757      0.056      0.126     -0.041      0.176      0.221      0.278      0.373      0.477      0.456      0.235      0.133      0.033      0.066
2012-10-31/15:40:00 569272.250  62995.699   1992.496   1003.137    656.054    667.999    550.435    570.449    527.274    201.416    214.225    133.492     65.318      0.076      0.285      0.162      0.436      0.385      0.289      0.404      0.646      0.500      0.319      0.155      0.427      0.106
2012-10-31/15:40:12 598220.125  68331.055   2293.012   1091.003    678.156    739.873    534.670    537.485    506.147    169.766    208.552     99.706     64.172      0.136      0.398      0.306      0.517      0.393      0.396      0.340      0.518      0.417      0.102      0.113      0.056      0.079
2012-10-31/15:40:24 606067.188  72924.508   2579.385   1079.034    770.763    740.010    515.135    448.031    465.672    173.191    201.006    100.180     60.524      0.157      0.494      0.400      0.448      0.538      0.362      0.272      0.242      0.280      0.114      0.064      0.052      0.008
2012-10-31/15:40:36 586772.188  68613.109   2471.769   1072.709    660.786    614.624    502.126    404.331    368.709    152.479    192.972     83.936     59.530      0.126      0.398      0.256      0.392      0.284      0.107      0.222      0.105      0.000     -0.030      0.013     -0.126     -0.012
2012-10-31/15:40:48 551351.625  63809.594   2250.512    890.395    495.673    538.739    394.466    330.300    318.977    150.866    177.435     90.353     56.564      0.062      0.278      0.064      0.118     -0.063     -0.051     -0.052     -0.107     -0.146     -0.045     -0.075     -0.063     -0.065
2012-10-31/15:41:00 535833.000  59413.859   1937.497    707.496    429.154    403.978    317.814    257.018    282.794    133.595    148.518     89.515     57.417      0.036      0.151     -0.138     -0.134     -0.206     -0.298     -0.242     -0.310     -0.248     -0.162     -0.235     -0.079     -0.057
2012-10-31/15:41:12 523529.000  55695.711   1689.812    566.210    362.042    324.598    283.290    269.267    266.209    142.644    162.504     82.929     57.627      0.015      0.024     -0.269     -0.320     -0.344     -0.443     -0.327     -0.282     -0.296     -0.115     -0.170     -0.153     -0.058
2012-10-31/15:41:24 491321.469  52886.656   1488.691    489.411    311.999    391.800    285.938    287.022    251.711    157.290    176.692     77.003     57.354     -0.051     -0.078     -0.362     -0.422     -0.441     -0.335     -0.321     -0.238     -0.336     -0.031     -0.102     -0.217     -0.063
2012-10-31/15:41:36 478243.344  46299.063   1121.842    406.035    320.599    425.621    340.081    320.871    344.907    168.212    178.170     89.046     62.299     -0.084     -0.221     -0.522     -0.526     -0.433     -0.283     -0.194     -0.149     -0.092      0.029     -0.099     -0.101      0.016
2012-10-31/15:41:48 475949.750  41171.473    785.688    413.910    377.779    541.413    435.404    391.268    368.309    189.619    201.591     88.832     59.786     -0.098     -0.319     -0.667     -0.522     -0.339     -0.093      0.031      0.037     -0.032      0.154      0.014     -0.108     -0.032
2012-10-31/15:42:00 469299.875  36529.355    771.727    616.005    521.196    743.249    494.940    371.433    442.867    193.618    213.793    106.277     78.221     -0.119     -0.399     -0.674     -0.293     -0.093      0.241      0.167     -0.016      0.161      0.170      0.066      0.059      0.262
2012-10-31/15:42:12 466249.656  35118.629   1084.513    879.499    659.400    741.403    560.946    510.377    500.834    213.211    239.099    133.147     67.154     -0.130     -0.422     -0.543      0.004      0.141      0.233      0.317      0.344      0.308      0.278      0.179      0.310      0.076
2012-10-31/15:42:24 474724.563  36391.566   1655.065   1210.317    805.497    874.219    666.052    604.482    575.011    207.928    280.430    127.316     67.460     -0.116     -0.400     -0.305      0.376      0.385      0.447      0.556      0.580      0.491      0.237      0.369      0.239      0.071
2012-10-31/15:42:36 522577.406  40456.484   2617.206   1630.095    964.046   1018.072    719.285    650.614    600.898    222.539    274.118    123.212     63.392     -0.025     -0.332      0.094      0.843      0.642      0.668      0.664      0.689      0.541      0.312      0.323      0.188      0.002
2012-10-31/15:42:48 558264.875  52140.730   4552.532   1928.136   1153.933    986.764    681.597    588.657    596.451    209.140    239.876    114.024     55.607      0.047     -0.136      0.891      1.164      0.941      0.597      0.557      0.509      0.516      0.222      0.144      0.090     -0.131
2012-10-31/15:43:00 575527.563  74938.875   7048.016   1931.374   1059.187    929.503    597.109    566.005    517.365    202.806    240.316    106.493     62.835      0.087      0.244      1.906      1.148      0.757      0.483      0.351      0.433      0.301      0.172      0.132      0.004     -0.023
2012-10-31/15:43:12 609090.063 124138.211   9037.223   1633.394    823.378    734.834    481.105    410.076    429.162    187.027    248.530    100.169     67.731      0.159      1.059      2.674      0.791      0.335      0.157      0.078      0.029      0.070      0.067      0.158     -0.066      0.038
2012-10-31/15:43:24 633368.688 176876.938   8859.177   1259.850    613.501    656.625    399.241    354.790    348.069    157.156    223.731     82.408     58.872      0.213      1.917      2.523      0.355     -0.032      0.019     -0.115     -0.119     -0.141     -0.115      0.028     -0.242     -0.108
2012-10-31/15:43:36 676713.375 196524.250   6475.737    874.029    466.392    565.302    332.912    345.599    337.368    144.742    178.967     83.342     52.952      0.306      2.192      1.530     -0.081     -0.282     -0.133     -0.269     -0.151     -0.175     -0.192     -0.187     -0.244     -0.204
2012-10-31/15:43:48 715649.688 175048.063   3247.589    539.809    393.432    454.199    329.665    280.658    293.270    147.384    162.658     90.311     58.079      0.390      1.771      0.250     -0.447     -0.407     -0.310     -0.283     -0.317     -0.289     -0.184     -0.271     -0.191     -0.139
2012-10-31/15:44:00 666704.375 147913.875   1182.714    439.454    438.622    448.212    332.507    286.667    277.008    144.490    166.237     94.691     60.278      0.301      1.273     -0.551     -0.562     -0.350     -0.326     -0.284     -0.308     -0.334     -0.207     -0.265     -0.162     -0.112
2012-10-31/15:44:12 627938.750  98859.438    742.697    337.885    403.599    512.236    352.924    304.397    289.935    138.585    190.851     92.306     67.725      0.229      0.484     -0.721     -0.670     -0.409     -0.237     -0.244     -0.269     -0.308     -0.248     -0.164     -0.193     -0.011
2012-10-31/15:44:24 593473.938  55428.941    557.139    411.740    516.272    468.625    354.374    332.201    308.833    160.847    189.416    116.984     69.706      0.159     -0.180     -0.794     -0.604     -0.252     -0.305     -0.245     -0.207     -0.266     -0.137     -0.176      0.012      0.010
2012-10-31/15:44:36 562706.125  31873.229    569.962    638.750    519.641    613.738    445.740    354.298    372.950    169.456    221.905    127.016     66.897      0.094     -0.530     -0.791     -0.391     -0.252     -0.093     -0.051     -0.154     -0.114     -0.099     -0.039      0.090     -0.037
2012-10-31/15:44:48 514123.219  20131.676    848.017    845.965    589.600    703.188    496.247    392.745    466.347    207.427    271.309    123.345     63.447     -0.006     -0.702     -0.691     -0.197     -0.155      0.041      0.055     -0.063      0.108      0.098      0.167      0.046     -0.091
2012-10-31/15:45:00 441532.906  16397.090   1657.980   1108.496    754.159    862.528    594.524    517.932    502.377    213.327    258.722    119.192     59.056     -0.147     -0.755     -0.396      0.051      0.078      0.276      0.272      0.237      0.195      0.125      0.105     -0.003     -0.160
2012-10-31/15:45:12 389839.875  16393.713   2787.190   1443.855    928.169    951.029    676.346    620.528    558.836    193.882    242.051    124.329     70.859     -0.243     -0.752      0.020      0.377      0.325      0.406      0.452      0.495      0.332      0.019      0.024      0.031      0.003
2012-10-31/15:45:24 392905.563  21788.990   5046.706   1731.690   1021.316   1026.917    637.328    616.490    586.065    190.962    244.891    123.269     79.678     -0.230     -0.665      0.863      0.664      0.453      0.519      0.370      0.494      0.401     -0.005      0.027      0.011      0.123
2012-10-31/15:45:36 409021.688  35633.848   6983.758   1702.298    971.815    979.910    584.367    527.889    518.869    213.295    227.304    122.538     63.450     -0.191     -0.443      1.608      0.645      0.378      0.450      0.259      0.279      0.240      0.104     -0.058     -0.011     -0.111
2012-10-31/15:45:48 412886.156  65657.297   8052.214   1763.295   1045.194    923.440    542.779    455.082    492.774    165.901    223.143    104.300     66.446     -0.174      0.044      2.039      0.708      0.469      0.362      0.172      0.103      0.173     -0.154     -0.087     -0.168     -0.078
2012-10-31/15:46:00 423166.031 109438.156   7381.629   1500.525    916.957    729.929    458.796    387.571    417.336    183.914    261.229    120.679     69.187     -0.144      0.765      1.811      0.446      0.270      0.070     -0.014     -0.064     -0.015     -0.076      0.056     -0.050     -0.049
2012-10-31/15:46:12 456941.219 162595.359   3889.524   1137.062    792.186    701.283    410.894    375.054    384.302    181.952    221.826    108.093     60.320     -0.065      1.656      0.488      0.081      0.080      0.017     -0.124     -0.104     -0.104     -0.101     -0.119     -0.159     -0.177
2012-10-31/15:46:24 598743.938 173560.203   1798.599   1138.604    691.843    659.417    359.808    351.957    351.467    180.556    216.367    111.710     62.026      0.239      1.864     -0.312      0.064     -0.073     -0.055     -0.240     -0.168     -0.190     -0.123     -0.156     -0.144     -0.158
2012-10-31/15:46:36 754862.938 125600.016   1123.817    944.699    643.861    556.033    334.914    279.997    294.475    164.023    221.390    115.412     61.997      0.577      1.088     -0.572     -0.135     -0.154     -0.211     -0.300     -0.344     -0.330     -0.214     -0.151     -0.130     -0.165
2012-10-31/15:46:48 787213.250  72818.172   1122.029    862.760    545.616    501.323    322.631    288.742    300.364    165.545    205.956    111.596     78.209      0.659      0.213     -0.578     -0.227     -0.296     -0.296     -0.332     -0.330     -0.323     -0.215     -0.222     -0.169      0.047
2012-10-31/15:47:00 737526.688  36683.055   1018.939    750.593    469.480    464.330    370.831    279.606    350.206    181.836    244.667    115.219     75.888      0.562     -0.389     -0.623     -0.340     -0.405     -0.354     -0.236     -0.357     -0.217     -0.147     -0.087     -0.152      0.011
2012-10-31/15:47:12 648029.000  16262.779    991.243    685.453    468.456    482.394    372.285    336.728    366.210    181.982    252.826    131.528     78.031      0.373     -0.730     -0.639     -0.406     -0.417     -0.330     -0.238     -0.231     -0.186     -0.155     -0.069     -0.041      0.038
2012-10-31/15:47:24 539119.500  11914.283   1012.451    639.074    509.925    524.376    417.726    395.175    394.059    204.964    257.077    137.367     82.093      0.140     -0.804     -0.637     -0.450     -0.373     -0.272     -0.145     -0.098     -0.124     -0.056     -0.063     -0.003      0.087
2012-10-31/15:47:36 432608.031   9920.378   1095.677    688.329    557.745    623.318    511.504    420.806    487.004    196.899    275.052    133.367     77.426     -0.087     -0.838     -0.610     -0.408     -0.319     -0.132      0.053     -0.033      0.086     -0.101     -0.005     -0.039      0.022
2012-10-31/15:47:48 348050.625   9011.156   1379.396    758.936    662.724    761.689    569.779    522.119    459.113    199.879    282.226    138.831     90.440     -0.266     -0.854     -0.506     -0.342     -0.191      0.069      0.183      0.211      0.026     -0.092      0.013     -0.007      0.188
2012-10-31/15:48:00 293037.406  10874.476   1581.395    853.170    749.774    819.937    495.753    503.252    483.355    213.056    292.016    151.269     80.383     -0.381     -0.824     -0.422     -0.251     -0.082      0.160      0.037      0.177      0.081     -0.039      0.036      0.076      0.050
2012-10-31/15:48:12 279950.781  18495.152   2377.995   1125.972    996.486    816.339    510.838    429.233    449.654    239.163    261.661    140.084     94.292     -0.406     -0.696     -0.093      0.003      0.224      0.163      0.073      0.010      0.006      0.070     -0.081     -0.011      0.226
2012-10-31/15:48:24 282131.813  32528.904   3375.376   1298.635   1179.434    824.346    527.480    471.051    449.111    234.315    282.414    155.504     89.101     -0.396     -0.446      0.366      0.165      0.443      0.176      0.108      0.105      0.000      0.036     -0.016      0.089      0.155
2012-10-31/15:48:36 275229.250  63227.285   2896.674   1487.664   1131.377    781.078    500.327    447.109    450.746    223.086    284.813    152.242     79.677     -0.404      0.138      0.246      0.338      0.375      0.113      0.046      0.042     -0.005     -0.026     -0.018      0.054      0.027
2012-10-31/15:48:48 287315.656  98379.086   2535.391   1699.728   1044.629    690.313    460.241    431.741    441.957    194.121    300.452    151.213    100.127     -0.368      0.893      0.139      0.521      0.253     -0.019     -0.046      0.000     -0.032     -0.164      0.017      0.037      0.283
2012-10-31/15:49:00 329590.469 115466.508   2387.160   1772.871    897.261    703.433    487.026    430.134    453.868    214.174    284.819    153.373     83.550     -0.261      1.366      0.088      0.569      0.059     -0.009      0.001     -0.012     -0.016     -0.091     -0.051      0.042      0.066
2012-10-31/15:49:12 416507.375 104432.094   2415.806   1560.027    827.897    695.085    465.014    386.525    446.867    245.007    276.199    155.869     77.142     -0.048      1.263      0.095      0.361     -0.035     -0.030     -0.054     -0.121     -0.043      0.023     -0.093      0.051     -0.022
2012-10-31/15:49:24 525214.938  82189.172   2639.578   1364.860    829.062    633.289    469.784    420.813    410.919    246.353    268.610    155.106     86.869      0.223      0.847      0.181      0.173     -0.050     -0.123     -0.053     -0.050     -0.132      0.011     -0.129      0.036      0.100
2012-10-31/15:49:36 611375.875  51108.848   2649.981   1150.023    710.486    649.097    465.977    403.931    407.519    245.819    271.576    159.923     81.573      0.447      0.167      0.169     -0.026     -0.198     -0.111     -0.069     -0.097     -0.150     -0.005     -0.129      0.061      0.032
2012-10-31/15:49:48 658627.063  31889.762   2133.380    890.638    697.920    607.715    498.860    393.911    446.412    232.384    287.174    167.989     89.643      0.581     -0.271     -0.071     -0.255     -0.226     -0.173     -0.007     -0.125     -0.075     -0.071     -0.090      0.110      0.130
2012-10-31/15:50:00 572794.188  25502.096   1775.859    837.382    635.886    675.969    378.699    499.342    485.876    220.748    296.792    183.850     87.518      0.388     -0.421     -0.236     -0.306     -0.304     -0.084     -0.248      0.102      0.003     -0.126     -0.066      0.208      0.098
2012-10-31/15:50:12 445193.469  20943.525   1399.248    685.968    706.346    674.301    470.596    381.838    482.229    232.047    327.197    186.370     81.960      0.084     -0.529     -0.400     -0.434     -0.236     -0.086     -0.067     -0.158     -0.009     -0.090      0.021      0.217      0.022
2012-10-31/15:50:24 372958.156  17477.141   1060.402    682.352    807.896    723.987    519.495    402.908    441.184    258.966    308.142    166.300     80.316     -0.092     -0.612     -0.542     -0.437     -0.135     -0.016      0.034     -0.108     -0.096      0.003     -0.047      0.080      0.002
2012-10-31/15:50:36 338967.969  15576.839   1000.324    789.428    895.643    737.684    455.331    455.841    464.683    236.533    349.087    196.787     82.006     -0.176     -0.657     -0.557     -0.348     -0.048      0.005     -0.091      0.011     -0.051     -0.095      0.070      0.272      0.023
2012-10-31/15:50:48 298907.844  15446.814   1058.871    937.261    966.085    731.975    443.565    407.303    452.592    292.982    351.914    161.434     96.140     -0.276     -0.659     -0.510     -0.225      0.020     -0.000     -0.116     -0.099     -0.082      0.112      0.069      0.037      0.197
2012-10-31/15:51:00 267091.438  17073.432   1043.741   1189.170   1023.575    756.338    499.408    400.878    498.290    303.968    333.353    175.683     89.262     -0.355     -0.618     -0.490     -0.013      0.075      0.032     -0.008     -0.120      0.005      0.138      0.002      0.120      0.110
2012-10-31/15:51:12 253778.828  19913.822   1308.558   1404.300   1031.045    769.610    519.051    489.270    546.767    306.812    366.855    164.901     86.284     -0.389     -0.537     -0.327      0.166      0.074      0.044      0.024      0.063      0.091      0.135      0.094      0.048      0.074
2012-10-31/15:51:24 251288.750  23383.135   1723.926   1488.532   1002.333    729.480    519.889    495.923    532.619    318.736    400.364    182.456     77.067     -0.396     -0.419     -0.099      0.226      0.033     -0.016      0.017      0.071      0.051      0.166      0.184      0.152     -0.042
2012-10-31/15:51:36 258878.078  30684.256   2202.236   1660.496   1074.065    750.035    540.306    477.184    532.268    305.451    394.734    190.631     88.195     -0.373     -0.177      0.147      0.361      0.095      0.004      0.045      0.019      0.038      0.106      0.159      0.197      0.095
2012-10-31/15:51:48 269192.531  40680.461   2561.426   1628.285   1059.900    812.606    567.813    541.652    555.743    280.546    389.957    172.990     82.969     -0.337      0.155      0.322      0.326      0.064      0.078      0.088      0.144      0.069      0.003      0.135      0.083      0.029
2012-10-31/15:52:00 348177.625  42932.684   3023.349   1482.919   1075.184    857.559    549.140    579.265    571.979    306.098    367.328    170.144     78.363     -0.123      0.255      0.546      0.198      0.061      0.126      0.040      0.209      0.084      0.081      0.061      0.061     -0.024
2012-10-31/15:52:12 463126.906  49512.477   3257.791   1443.097   1257.010    847.277    651.810    527.029    567.346    299.114    395.118    166.467     82.592      0.191      0.461      0.651      0.154      0.218      0.100      0.223      0.087      0.063      0.046      0.134      0.034      0.031
2012-10-31/15:52:24 507174.781  57174.797   3061.313   1325.604   1179.519    726.219    563.078    521.624    495.143    303.475    384.371    164.067     87.197      0.327      0.682      0.539      0.048      0.124     -0.066      0.047      0.066     -0.083      0.052      0.097      0.015      0.093
2012-10-31/15:52:36 525097.063  64653.898   2675.941   1230.335   1067.560    761.984    533.764    454.312    493.499    303.114    384.692    180.532     77.826      0.390      0.892      0.337     -0.040      0.001     -0.030     -0.016     -0.079     -0.096      0.044      0.093      0.115     -0.021
2012-10-31/15:52:48 535588.750  62880.695   1882.032   1153.201    997.414    745.649    500.201    438.204    563.656    288.271    379.221    173.296     82.842      0.426      0.829     -0.066     -0.111     -0.080     -0.060     -0.082     -0.118      0.026     -0.014      0.070      0.069      0.046
2012-10-31/15:53:00 513910.781  47800.043   1500.050   1158.656    992.304    699.145    510.766    415.514    573.283    288.695    403.843    159.054     79.325      0.369      0.381     -0.259     -0.120     -0.099     -0.123     -0.066     -0.169      0.034     -0.021      0.133     -0.023      0.009
2012-10-31/15:53:12 475568.063  29046.537   1355.925   1130.215    953.549    679.191    485.864    424.234    510.408    288.379    393.986    155.079     78.691      0.264     -0.165     -0.333     -0.151     -0.147     -0.153     -0.120     -0.156     -0.086     -0.030      0.099     -0.047      0.003
